,,,General Information,,,,,,,Current Academic Standing,,,GPA/Academic Performance from previous term:,,,Attendance Record,,,,Previous Academic Support Received,,,,,Academic Challenges,,,,,External/Personal Factors Affecting Performance,,
2401006917,"Aquino, Grace Mae",BSA / 4th Year,CBAA,Cabanglasan,grace.aquino1121@buksu.edu.ph,Face to face,Leah C. Dizon,0,0,0,0,2,3rd - 2nd Semester,1.12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2402008245,"Morales, Trisha Beth",BSDAT-EMC / 1st Year,F,San Fernando,trisha.morales2306@buksu.edu.ph,Face to face,Grace B. Lopez,1,1,1,1,7,1st - 1st Semester,2.86,4,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
2402011460,"Padilla, Joseph Louise",BPA / 2nd Year,COA,Main,joseph.padilla6514@buksu.edu.ph,Face to face,Nina V. Mendoza,1,1,1,1,5,1st - 2nd Semester,3.69,5,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
2202005083,"Flores, Janelle Jose",BSDAT-EMC / 2nd Year,F,Kibawe,janelle.flores5327@buksu.edu.ph,Regular,Grace B. Lopez,0,1,1,1,7,2nd - 1st Semester,2.58,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2302007042,"Domingo, Rhea Mae",BSEd-Math / 1st Year,CTE,Dangcagan,rhea.domingo8762@buksu.edu.ph,Transferee,Aileen C. Domingo,1,1,1,1,8,1st - 1st Semester,3.81,4,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
2302013546,"Padilla, Bianca Hope",BSBA-FM / 2nd Year,CBAA,Talakag,bianca.padilla2616@buksu.edu.ph,Regular,Carla M. Reyes,1,1,0,0,1,2nd - 1st Semester,1.43,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2202010452,"Dela Cruz, Sophia Louise",BSEd-English / 3rd Year,CTE,Main,sophia.delacruz4638@gmail.com,Face to face,Maria G. Ramos,1,1,1,1,6,3rd - 1st Semester,2.99,4,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
2401011483,"Fernandez, Noel Claire",BSDAT-EMC / 2nd Year,F,Main,noel.fernandez1651@yahoo.com,Face to face,John P. Navarro,0,1,0,0,5,1st - 2nd Semester,2.38,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
2201014350,"Pascual, Janelle Ramos",BSIT / 1st Year,CITC,Talakag,janelle.pascual532@yahoo.com,Face to face,Grace B. Lopez,0,1,1,1,6,1st - 1st Semester,2.53,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2402012920,"Lopez, Angel Ramos",BSBA-FM / 4th Year,CBAA,Cabanglasan,angel.lopez8584@buksu.edu.ph,Online,Raul Lecaros,0,1,0,1,5,4th - 1st Semester,2.44,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2501007142,"Pascual, Rafael Paolo",BSEd-English / 2nd Year,CTE,Kalilangan,rafael.pascual1977@buksu.edu.ph,Hybrid,Patrick M. Rosales,0,1,0,1,2,1st - 2nd Semester,1.58,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2202006601,"Padilla, Sophia Joy",BSEd-English / 3rd Year,CTE,Malitbog,sophia.padilla9036@buksu.edu.ph,Hybrid,Jose A. Flores,0,0,0,0,2,3rd - 1st Semester,1.84,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2501007175,"Aguilar, Jessa Jose",BSIS / 3rd Year,CITC,San Fernando,jessa.aguilar9469@buksu.edu.ph,Hybrid,Richard B. Salazar,0,1,0,0,4,3rd - 1st Semester,2.15,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2202009688,"Rivera, John Mae",BSDAT-EMC / 4th Year,F,San Fernando,john.rivera4525@yahoo.com,Online,Aileen C. Domingo,1,1,1,1,5,4th - 1st Semester,2.55,2,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2401006226,"Mendoza, Camille Hope",BSEd-English / 4th Year,CTE,Cabanglasan,camille.mendoza9807@buksu.edu.ph,Face to face,Jose A. Flores,1,1,1,1,5,4th - 1st Semester,2.91,3,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0
2401008380,"Reyes, Kaye Rae",BSBio / 1st Year,CAS,Main,kaye.reyes3740@buksu.edu.ph,Regular,Grace B. Lopez,0,0,0,0,3,1st - 1st Semester,1.94,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2202012450,"Rivera, Nathan Anne",BSBio / 3rd Year,CAS,Dangcagan,nathan.rivera6569@buksu.edu.ph,Regular,Carla M. Reyes,0,0,0,0,3,2nd - 2nd Semester,2.19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2302007893,"Rosales, Louise Grace",BPA / 3rd Year,COA,Kibawe,louise.rosales4217@gmail.com,Face to face,Angela S. Bautista,1,1,0,1,5,2nd - 2nd Semester,2.39,3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
2202005594,"Mendoza, Miguel Miguel",BSEntrep / 1st Year,CBAA,Malitbog,miguel.mendoza7616@gmail.com,Regular,Nina V. Mendoza,1,1,1,1,6,1st - 1st Semester,2.6,2,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
2202005102,"Salazar, Sean Kate",BSDAT-EMC / 1st Year,F,Dangcagan,sean.salazar4361@buksu.edu.ph,Online,Nina V. Mendoza,0,1,0,1,7,1st - 1st Semester,2.28,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2401008286,"Salazar, Christian Louise",BSA / 4th Year,CBAA,Kibawe,christian.salazar3960@yahoo.com,Face to face,Leah C. Dizon,0,1,0,0,1,4th - 1st Semester,1.83,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2202010322,"Salazar, Allen Beth",BSEd-Math / 1st Year,CTE,Talakag,allen.salazar6878@buksu.edu.ph,Regular,Patrick M. Rosales,1,0,0,0,4,1st - 1st Semester,2.09,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2401005382,"Santos, Miguel Beth",BEEd / 3rd Year,CTE,Impasug-ong,miguel.santos3903@gmail.com,Face to face,Paolo D. Torres,1,1,1,1,4,2nd - 2nd Semester,3.33,5,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0
2301009269,"Rosales, Rose Paolo",BSIT / 1st Year,CITC,Kibawe,rose.rosales8263@gmail.com,Regular,Richard B. Salazar,1,1,1,1,6,1st - 1st Semester,3.43,4,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
2202014122,"Rivera, Christian Beth",BSEd-English / 2nd Year,CTE,San Fernando,christian.rivera9850@gmail.com,Returnee,Maria G. Ramos,1,1,1,1,8,1st - 2nd Semester,3.85,6,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0
2302011936,"Garcia, Nathan Faith",BSEntrep / 2nd Year,CBAA,Kitaotao,nathan.garcia2099@yahoo.com,Transferee,Richard B. Salazar,1,1,0,1,1,1st - 2nd Semester,2.45,2,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
2402006359,"Castillo, Patrick Jose",BPA / 2nd Year,COA,Main,patrick.castillo4439@buksu.edu.ph,Regular,Maria G. Ramos,0,1,0,0,4,1st - 2nd Semester,2.3,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2401007580,"Domingo, Allen Beth",BSEntrep / 2nd Year,CBAA,Kibawe,allen.domingo6263@gmail.com,Face to face,Leah C. Dizon,1,1,1,1,7,1st - 2nd Semester,3.21,3,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
2501009880,"Mendoza, Rose Santos",BSEd-English / 4th Year,CTE,Main,rose.mendoza8322@buksu.edu.ph,Hybrid,Angela S. Bautista,1,1,0,0,4,4th - 1st Semester,2.35,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2302007447,"Natividad, Jessa Ramos",BSA / 4th Year,CBAA,Cabanglasan,jessa.natividad1486@gmail.com,Face to face,John P. Navarro,0,1,0,0,4,3rd - 2nd Semester,1.88,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2402008423,"Natividad, Mark Rae",BSCS / 3rd Year,CITC,Main,mark.natividad3290@buksu.edu.ph,Face to face,John P. Navarro,1,1,1,1,6,3rd - 1st Semester,2.85,3,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
2501006756,"Cabrera, Nicole Anne",BEEd / 1st Year,CTE,Baungon,nicole.cabrera3740@buksu.edu.ph,Face to face,Jose A. Flores,1,1,1,1,6,1st - 1st Semester,3.47,4,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0
2201007852,"Villanueva, Mae Cruz",BSEd-English / 2nd Year,CTE,Kibawe,mae.villanueva6885@gmail.com,Regular,Jose A. Flores,1,1,0,1,5,1st - 2nd Semester,2.43,3,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
2201007395,"Gonzales, Janelle Faith",BSBA-FM / 2nd Year,CBAA,Main,janelle.gonzales8130@buksu.edu.ph,Face to face,Jose A. Flores,0,1,0,0,1,2nd - 1st Semester,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2202012839,"Villanueva, Fatima Lyn",BSA / 1st Year,CBAA,Main,fatima.villanueva4564@buksu.edu.ph,Regular,Rhea L. Aquino,0,1,0,0,4,1st - 1st Semester,2.41,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
2302008834,"Soriano, Sheila Marie",BSEd-English / 3rd Year,CTE,Kibawe,sheila.soriano1101@buksu.edu.ph,Face to face,Mark T. Villanueva,1,1,1,1,8,3rd - 1st Semester,3.3,3,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
2201010163,"Castillo, Joshua Jose",BSCrim / 2nd Year,CCJE,Kibawe,joshua.castillo8343@buksu.edu.ph,Face to face,Nina V. Mendoza,1,1,1,1,7,2nd - 1st Semester,2.6,3,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
2301008208,"Padilla, Kaye Lopez",BSIT / 2nd Year,CITC,Malitbog,kaye.padilla9383@buksu.edu.ph,Face to face,Patrick M. Rosales,0,0,0,0,5,2nd - 1st Semester,2.13,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2201011307,"Valencia, Jessa Louise",BSIT / 3rd Year,CITC,Kibawe,jessa.valencia2669@buksu.edu.ph,Returnee,Grace B. Lopez,0,0,0,0,2,3rd - 1st Semester,2.04,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2501009683,"Salazar, Mae Claire",BSBA-FM / 1st Year,CBAA,Main,mae.salazar9689@buksu.edu.ph,Returnee,Leah C. Dizon,1,1,1,1,6,1st - 1st Semester,2.51,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2301008440,"Padilla, Kaye Faith",BSIT / 3rd Year,CITC,Malitbog,kaye.padilla1235@buksu.edu.ph,Hybrid,Jose A. Flores,1,1,1,1,5,2nd - 2nd Semester,3.1,3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
2501013012,"Aquino, Kenneth Mae",BSCrim / 3rd Year,CCJE,Main,kenneth.aquino892@yahoo.com,Returnee,Jose A. Flores,1,1,0,0,2,2nd - 2nd Semester,1.81,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2302007054,"Lopez, Sophia Louise",BSCrim / 3rd Year,CCJE,Main,sophia.lopez6865@buksu.edu.ph,Online,Rhea L. Aquino,1,1,1,1,9,3rd - 1st Semester,3.48,4,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1
2301009054,"Ramos, Kenneth Lopez",BSPsych / 3rd Year,CAS,Main,kenneth.ramos8552@gmail.com,Transferee,Grace B. Lopez,1,1,0,1,4,2nd - 2nd Semester,2.45,4,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0
2202014637,"Gonzales, Fatima Beth",BSDAT-EMC / 1st Year,F,Malitbog,fatima.gonzales3970@buksu.edu.ph,Face to face,Aileen C. Domingo,1,0,0,0,2,1st - 1st Semester,1.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2202013127,"Ramos, Kristine Jose",BSEd-Math / 1st Year,CTE,Main,kristine.ramos2084@buksu.edu.ph,Face to face,Jose A. Flores,1,1,0,1,6,1st - 1st Semester,2.43,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2302011168,"Salazar, Christian Ramos",BSEd-Math / 1st Year,CTE,San Fernando,christian.salazar6177@gmail.com,Regular,Grace B. Lopez,1,1,1,1,7,1st - 1st Semester,2.86,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2201008693,"Reyes, Bianca Louise",BSA / 4th Year,CBAA,Talakag,bianca.reyes1568@buksu.edu.ph,Regular,Mark T. Villanueva,1,1,1,1,10,4th - 1st Semester,3.56,5,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
2402013887,"Garcia, Rafael Jane",BSDAT-EMC / 1st Year,F,Talakag,rafael.garcia8122@buksu.edu.ph,Transferee,Patrick M. Rosales,1,1,1,1,6,1st - 1st Semester,2.93,4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2201013990,"Pascual, Lyn Kate",BSIS / 3rd Year,CITC,Main,lyn.pascual6565@buksu.edu.ph,Transferee,Patrick M. Rosales,0,1,0,0,3,2nd - 2nd Semester,2.3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2301008710,"Garcia, Alyssa Hope",BSPsych / 2nd Year,CAS,Dangcagan,alyssa.garcia3182@buksu.edu.ph,Regular,Patrick M. Rosales,1,1,1,1,5,1st - 2nd Semester,2.61,3,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0
2401007898,"Gonzales, Jessa Anne",BSIT / 1st Year,CITC,Kitaotao,jessa.gonzales4816@gmail.com,Face to face,Patrick M. Rosales,1,1,0,0,1,1st - 1st Semester,2.03,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2201012569,"Ocampo, Elijah Louise",BEEd / 1st Year,CTE,Main,elijah.ocampo3156@yahoo.com,Face to face,Patrick M. Rosales,1,1,0,0,3,1st - 1st Semester,2.22,3,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
2201014283,"Morales, Juan Jose",BPA / 4th Year,COA,Main,juan.morales4527@yahoo.com,Returnee,Leah C. Dizon,0,1,0,0,5,4th - 1st Semester,2.42,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2202014615,"Morales, Joy Claire",BSEd-Math / 3rd Year,CTE,Main,joy.morales3338@gmail.com,Face to face,Jose A. Flores,1,1,0,0,5,2nd - 2nd Semester,2.42,2,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
2401009276,"Aquino, John Grace",BSMath / 4th Year,CAS,Main,john.aquino1577@buksu.edu.ph,Face to face,Carla M. Reyes,1,1,1,1,6,4th - 1st Semester,2.79,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2402005584,"Santos, Joseph Anne",BSCrim / 3rd Year,CCJE,Main,joseph.santos1204@gmail.com,Regular,Mark T. Villanueva,0,1,1,0,4,2nd - 2nd Semester,2.02,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2202011017,"Mercado, Anne Lyn",BSIT / 2nd Year,CITC,Main,anne.mercado6485@buksu.edu.ph,Regular,Carla M. Reyes,1,1,0,0,5,2nd - 1st Semester,2.39,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2501010735,"Flores, Rose Lopez",BSN / 4th Year,CON,Baungon,rose.flores3059@yahoo.com,Face to face,Rhea L. Aquino,0,1,0,0,4,3rd - 2nd Semester,2.4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2402013850,"Pascual, Nathan Garcia",BSEd-English / 2nd Year,CTE,Main,nathan.pascual3463@buksu.edu.ph,Regular,Richard B. Salazar,0,1,0,0,3,2nd - 1st Semester,1.74,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2201006806,"Flores, Patrick Grace",BEEd / 1st Year,CTE,Main,patrick.flores3262@gmail.com,Face to face,Leah C. Dizon,1,1,1,1,6,1st - 1st Semester,3.56,6,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
2202006250,"Salazar, Rose Cruz",BSIT / 2nd Year,CITC,Kibawe,rose.salazar9383@yahoo.com,Face to face,Angela S. Bautista,1,1,0,0,3,1st - 2nd Semester,2.31,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2402012496,"Domingo, Louise Grace",BSA / 1st Year,CBAA,Main,louise.domingo1643@buksu.edu.ph,Face to face,Rhea L. Aquino,0,0,0,0,2,1st - 1st Semester,1.82,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2301007370,"Pascual, Alyssa Faith",BSPsych / 1st Year,CAS,Kalilangan,alyssa.pascual5541@gmail.com,Face to face,Leah C. Dizon,1,1,1,1,6,1st - 1st Semester,3.36,4,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1
2301009065,"Reyes, Grace Claire",BSCrim / 2nd Year,CCJE,Baungon,grace.reyes9984@gmail.com,Face to face,Leah C. Dizon,1,1,1,1,6,1st - 2nd Semester,2.97,2,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0
2302011247,"Dela Cruz, Louise Santos",BSCrim / 1st Year,CCJE,Baungon,louise.delacruz858@buksu.edu.ph,Regular,Carla M. Reyes,1,1,1,1,7,1st - 1st Semester,2.94,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2401004704,"Valencia, Mae Mae",BSIT / 1st Year,CITC,Kibawe,mae.valencia8329@gmail.com,Online,Patrick M. Rosales,1,1,1,1,7,1st - 1st Semester,2.78,3,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
2501014466,"Mercado, Jerome Lopez",BSEd-Math / 1st Year,CTE,Kitaotao,jerome.mercado5161@gmail.com,Face to face,Richard B. Salazar,1,1,0,1,3,1st - 1st Semester,2.41,3,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2401010228,"Dela Cruz, Jerome Mae",BSCS / 1st Year,CITC,Kibawe,jerome.delacruz2677@buksu.edu.ph,Face to face,Rhea L. Aquino,0,1,0,1,6,1st - 1st Semester,2.28,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2201011023,"Santos, Noel Jose",BSBio / 3rd Year,CAS,Main,noel.santos6064@buksu.edu.ph,Hybrid,Rhea L. Aquino,0,0,0,0,3,3rd - 1st Semester,2.15,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2202004790,"Flores, Bryan Lyn",BPA / 3rd Year,COA,Cabanglasan,bryan.flores6658@yahoo.com,Face to face,Angela S. Bautista,0,0,0,0,3,3rd - 1st Semester,1.98,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2201007191,"Fernandez, Jerome Jane",BSCS / 3rd Year,CITC,Baungon,jerome.fernandez7739@yahoo.com,Face to face,Aileen C. Domingo,1,1,0,1,7,3rd - 1st Semester,2.28,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2402005465,"Natividad, Juan Lopez",BSA / 3rd Year,CBAA,Main,juan.natividad9477@buksu.edu.ph,Regular,Angela S. Bautista,0,1,0,0,4,3rd - 1st Semester,2.08,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2301013018,"Villanueva, Kevin Lyn",BSN / 3rd Year,CON,Cabanglasan,kevin.villanueva5518@buksu.edu.ph,Regular,Paolo D. Torres,1,1,1,1,4,2nd - 2nd Semester,3.05,3,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0
2202006251,"Villanueva, Kaye Cruz",BSBA-FM / 3rd Year,CBAA,Kibawe,kaye.villanueva9989@buksu.edu.ph,Transferee,Angela S. Bautista,0,1,0,0,2,3rd - 1st Semester,2.1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2201010581,"Natividad, Rose Lopez",BSA / 1st Year,CBAA,Kibawe,rose.natividad7874@buksu.edu.ph,Hybrid,Maria G. Ramos,0,1,0,0,2,1st - 1st Semester,1.31,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2302007177,"Aguilar, Carlo Cruz",BSMath / 1st Year,CAS,Kibawe,carlo.aguilar7378@gmail.com,Transferee,Raul Lecaros,0,0,0,0,2,1st - 1st Semester,2.06,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2302009819,"Bautista, Jessa Ramos",BSCS / 4th Year,CITC,San Fernando,jessa.bautista8924@buksu.edu.ph,Regular,Patrick M. Rosales,1,1,0,0,4,4th - 1st Semester,2.23,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2201007149,"Soriano, Kevin Claire",BSIS / 1st Year,CITC,Impasug-ong,kevin.soriano9874@buksu.edu.ph,Regular,Mark T. Villanueva,1,1,1,1,8,1st - 1st Semester,2.84,3,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2501006618,"Mendoza, Christian Ramos",BSN / 2nd Year,CON,Main,christian.mendoza9091@buksu.edu.ph,Regular,Grace B. Lopez,0,1,0,0,2,1st - 2nd Semester,1.64,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2501007477,"Rivera, Paul Lyn",BPA / 3rd Year,COA,Cabanglasan,paul.rivera5215@buksu.edu.ph,Transferee,Carla M. Reyes,1,1,1,1,5,2nd - 2nd Semester,2.92,3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2501007176,"Ocampo, Joseph Lyn",BSIT / 1st Year,CITC,Kalilangan,joseph.ocampo7274@buksu.edu.ph,Regular,Jose A. Flores,0,0,0,0,1,1st - 1st Semester,1.61,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301005035,"Mendoza, Bryan Anne",BPA / 2nd Year,COA,Malitbog,bryan.mendoza8291@gmail.com,Transferee,Carla M. Reyes,1,1,0,1,7,1st - 2nd Semester,2.46,2,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
2501008397,"Santos, Miguel Jane",BSEd-English / 4th Year,CTE,Kitaotao,miguel.santos1131@buksu.edu.ph,Regular,Richard B. Salazar,1,1,1,1,5,3rd - 2nd Semester,3.44,5,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0
2302005725,"Dela Cruz, Maria Lyn",BSPsych / 4th Year,CAS,Main,maria.delacruz1541@buksu.edu.ph,Regular,Angela S. Bautista,0,1,0,0,1,3rd - 2nd Semester,1.38,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2202005153,"Flores, Bryan Miguel",BSDAT-EMC / 3rd Year,F,Cabanglasan,bryan.flores6300@gmail.com,Face to face,Paolo D. Torres,1,1,1,1,7,3rd - 1st Semester,2.59,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2401014325,"Aguilar, John Anne",BSCrim / 4th Year,CCJE,Baungon,john.aguilar6898@buksu.edu.ph,Regular,Raul Lecaros,1,1,1,1,8,4th - 1st Semester,3.67,6,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0
2501005546,"Castillo, Gabriel Claire",BSEntrep / 3rd Year,CBAA,Main,gabriel.castillo1090@buksu.edu.ph,Regular,Carla M. Reyes,0,0,0,0,4,3rd - 1st Semester,1.63,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2501009414,"Villanueva, Janelle Claire",BSMath / 1st Year,CAS,Impasug-ong,janelle.villanueva3747@buksu.edu.ph,Face to face,Aileen C. Domingo,0,1,0,0,4,1st - 1st Semester,2.1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2401009967,"Villanueva, Rhea Cruz",BSEd-Math / 2nd Year,CTE,Kalilangan,rhea.villanueva849@gmail.com,Regular,Paolo D. Torres,1,1,1,1,4,2nd - 1st Semester,2.77,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
2402013282,"Mendoza, Lyn Jane",BPA / 3rd Year,COA,Talakag,lyn.mendoza6661@gmail.com,Regular,Raul Lecaros,1,1,1,1,6,3rd - 1st Semester,2.85,3,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
2402004999,"Morales, Grace Louise",BSIS / 1st Year,CITC,Malitbog,grace.morales448@buksu.edu.ph,Hybrid,Maria G. Ramos,1,1,1,1,7,1st - 1st Semester,3.06,4,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
2202005142,"Pascual, Elijah Rae",BSIT / 4th Year,CITC,Main,elijah.pascual3404@buksu.edu.ph,Face to face,Leah C. Dizon,1,1,0,0,4,3rd - 2nd Semester,1.97,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2202009012,"Fernandez, Lyn Anne",BSPsych / 3rd Year,CAS,Kitaotao,lyn.fernandez9558@yahoo.com,Face to face,Aileen C. Domingo,0,1,0,0,3,2nd - 2nd Semester,1.59,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2301008728,"Navarro, Angelo Kate",BSBA-FM / 1st Year,CBAA,Kibawe,angelo.navarro6054@buksu.edu.ph,Online,Rhea L. Aquino,0,0,0,0,2,1st - 1st Semester,1.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2302014399,"Rivera, Allen Rose",BSEntrep / 1st Year,CBAA,Cabanglasan,allen.rivera6855@yahoo.com,Regular,Paolo D. Torres,1,1,1,0,3,1st - 1st Semester,2.52,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2501008374,"Rosales, Paul Claire",BSBio / 3rd Year,CAS,Main,paul.rosales4012@buksu.edu.ph,Regular,Nina V. Mendoza,1,1,1,1,7,3rd - 1st Semester,2.82,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
2302007914,"Ramos, Andrea Cruz",BSPsych / 2nd Year,CAS,Main,andrea.ramos2362@gmail.com,Returnee,Angela S. Bautista,0,1,0,1,6,2nd - 1st Semester,2.14,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
2401012236,"Gonzales, Angelo Kate",BSDAT-EMC / 2nd Year,F,San Fernando,angelo.gonzales3674@buksu.edu.ph,Face to face,Maria G. Ramos,1,1,1,1,7,2nd - 1st Semester,2.84,3,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0
2402008058,"Morales, Janelle Rose",BSIT / 4th Year,CITC,Kalilangan,janelle.morales4347@buksu.edu.ph,Face to face,Maria G. Ramos,1,1,0,0,4,4th - 1st Semester,2.38,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
2401005239,"Reyes, Angelo Lopez",BSN / 2nd Year,CON,Main,angelo.reyes3287@buksu.edu.ph,Transferee,Grace B. Lopez,0,1,0,0,3,1st - 2nd Semester,1.23,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2202006915,"Morales, Kevin Paolo",BSDAT-EMC / 4th Year,F,Main,kevin.morales7602@gmail.com,Face to face,Grace B. Lopez,0,1,0,0,3,4th - 1st Semester,2.32,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
2301006522,"Morales, Angel Ramos",BSPsych / 1st Year,CAS,Main,angel.morales5708@buksu.edu.ph,Face to face,Mark T. Villanueva,0,1,0,0,2,1st - 1st Semester,1.6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
