Student_No,Name,Midterm_CS_Equivalent,Midterm_LAB_Equivalent,Midterm_MO_Equivalent,Midterm_Grade,Finalterm_CS_Equivalent,Finalterm_LAB_Equivalent,Finalterm_MO_Equivalent,Finalterm_Grade,Midterm_Weighted_Component,Finalterm_Weighted_Component,Final_Grade,Remarks,Midterm_CS_Raw_Short_Film_Proposal,Midterm_LAB_Raw_Storyboard,Midterm_MO_Raw_Long_Quiz_50pts,Midterm_CS_Max,Midterm_LAB_Max,Midterm_MO_Max,Finalterm_PPR1_Raw_5pts,Finalterm_PPR2_Raw_5pts,Finalterm_PPR3_Raw_5pts,Finalterm_PPR4_Raw_5pts,Finalterm_PPR5_Raw_5pts,Finalterm_PPR_Max_Each
2386932414,"Malana, Juvel J.",2.25,2.5,1.75,2.00,2.25,2.5,2.5,2.50,2.125,2.425,2.25,Passed,77,71,42.6,100,100,50,3.64,4.17,4.03,3.74,4.24,5
2394338482,"Dela Cruz, Dean I.",2.25,2.25,2.5,2.25,3,2.5,2.5,2.75,2.35,2.65,2.50,Passed,75,76,36.1,100,100,50,3.79,3.51,3.49,3.52,3.59,5
2337096079,"Navarro, Christian C.",2.5,2.5,2.25,2.50,2.25,2.25,2.25,2.25,2.4,2.25,2.25,Passed,72,70,37.5,100,100,50,3.45,3.99,3.32,4.43,3.66,5
2242749128,"Merina, Kyle E.",2,1.5,2.5,2.00,2,2,2,2.00,2.05,2,2.00,Passed,80,87,36.7,100,100,50,3.89,3.87,4.17,4.36,4.27,5
2318307151,"Mercado, Pia N.",3,2.75,3.25,3.00,3,2.75,3.25,3.00,3.025,3.025,3.00,Passed,64,69,28,100,100,50,3.07,2.97,3.11,3.47,3.21,5
2313496841,"Uy, James E.",2.5,2,1.25,1.75,2,2,1.5,1.75,1.85,1.8,1.75,Passed,73,80,46.9,100,100,50,4.16,4.56,4.53,4.08,4.17,5
2311314469,"Dela Cerna, Nicole P.",2.25,2.5,2,2.25,2.25,2,2,2.00,2.225,2.075,2.25,Passed,76,74,40.6,100,100,50,4.19,4.15,4.01,4.14,3.9,5
2225016109,"Albarracin, Elisabeth M.",2.75,3,3,3.00,3.25,3.25,2.75,3.00,2.925,3.05,3.00,Passed,65,61,31.8,100,100,50,2.77,2.84,2.83,3.14,3.07,5
2320715683,"Flores, Pia L.",2.75,2.5,2.5,2.50,2,2,2,2.00,2.575,2,2.25,Passed,68,72,36.5,100,100,50,4.14,4.03,4.07,3.72,4.16,5
2306224163,"Halinon, Paolo P.",3.25,5,3.5,5.00,3.75,3.5,3.75,5.00,3.875,3.675,5.00,Failed,58,37,26.2,100,100,50,2.46,2.62,2.54,2.58,2.24,5
2310073088,"Magante, Paolo N.",3,3.5,3.25,3.25,3,3.25,3,3.00,3.25,3.075,5.00,Failed,63,53,28,100,100,50,3.13,3.09,2.59,3.02,3.21,5
2232869887,"Cabuco, Nathan D.",2.75,3,3.25,3.00,3.25,3,3,3.00,3.025,3.075,3.00,Passed,68,61,29.8,100,100,50,3.63,2.9,3.27,2.99,2.86,5
2264721596,"Castro, Jade K.",3.5,3.5,3.75,5.00,3.5,3.5,3.75,5.00,3.6,3.6,5.00,Failed,54,51,23.1,100,100,50,2.3,2.63,2.43,2.44,3.02,5
2280356686,"Mercado, Elisabeth J.",3,3.75,2.75,3.00,3,3,3,3.00,3.125,3,3.00,Passed,62,47,33.6,100,100,50,3.25,3.28,2.99,3.37,3.45,5
2366967230,"Gonzales, Ian M.",2.25,2.25,1.5,2.00,2,2,2,2.00,1.95,2,2.00,Passed,77,79,45.2,100,100,50,4.45,4.12,4.06,4.22,4.02,5
2343777139,"Gumapac, Nicole K.",3.25,2.75,3.25,3.00,3.25,3.25,3,3.25,3.1,3.15,3.00,Passed,58,68,28.5,100,100,50,3.45,2.64,3.31,3.13,2.51,5
2229162851,"Neri, Lance N.",3.75,4,5,5.00,3.75,5,3.75,5.00,4.325,4.125,5.00,Failed,49,44,18.9,100,100,50,2.13,1.91,2.6,1.96,2.02,5
2216300114,"Domingo, Meljon M.",2.75,3,2.75,2.75,2.75,2.5,2.75,2.75,2.825,2.675,2.75,Passed,67,62,33.5,100,100,50,3.64,3.09,3.69,3.77,3.4,5
2334539825,"Mercado, Miky I.",3.25,3,2.75,3.00,2.75,3.25,3.25,3.00,2.975,3.1,3.00,Passed,55,60,34.4,100,100,50,3.18,3.01,2.78,2.98,3.03,5
2235252925,"Dela Cruz, Nicole C.",2.5,2.75,3,2.75,3,3,2.75,3.00,2.775,2.9,2.75,Passed,73,67,31.6,100,100,50,2.85,3.19,3.15,3.26,3.15,5
2202157725,"Albarracin, Miky H.",4,3.75,3.75,5.00,3.5,3.75,3.25,3.50,3.825,3.475,5.00,Failed,44,49,23.7,100,100,50,2.57,2.22,3.04,2.61,2.93,5
2301910633,"Garcia, Sean A.",3.75,3.5,3.5,5.00,3.5,3.5,3.5,3.50,3.575,3.5,5.00,Failed,49,54,26.8,100,100,50,2.56,3.11,2.4,2.19,2.78,5
2236601871,"Ramos, James J.",3.75,3.5,3.5,5.00,3.25,3.25,3.25,3.25,3.575,3.25,5.00,Failed,46,50,27.1,100,100,50,2.21,2.6,2.78,2.86,2.77,5
2200110128,"Garcia, Joshua O.",4,3.5,4,5.00,3.75,3.5,3.75,5.00,3.85,3.675,5.00,Failed,44,53,21.5,100,100,50,2.46,2.62,2.2,2.62,2.82,5
2213706233,"Torres, Elisabeth N.",5,5,4,5.00,5,4,4,5.00,4.6,4.3,5.00,Failed,32,39,21.9,100,100,50,1.7,2.11,2.05,2.31,2.23,5
2223637126,"Garcia, Miky B.",3.5,3.5,3.5,3.50,3.25,3.25,3.25,3.25,3.5,3.25,5.00,Failed,50,54,26.2,100,100,50,3.02,2.66,2.88,2.62,2.5,5
2245386536,"Torres, Meljon L.",2,2.25,2,2.00,2,2,2.25,2.00,2.075,2.1,2.00,Passed,83,75,40.9,100,100,50,3.71,3.84,4.48,4.1,3.87,5
2308705186,"De Guzman, Jeter J.",2.75,2.75,2.5,2.75,3,3.25,3,3.00,2.65,3.075,2.75,Passed,69,67,35.5,100,100,50,3.33,3.07,3.18,3.02,3.42,5
2286610605,"Valdez, Sean C.",2.75,3,3.25,3.00,3,3,3.25,3.00,3.025,3.1,3.00,Passed,67,61,29.9,100,100,50,3.3,3.11,3.05,3.2,3.19,5
2350047589,"Gonzales, Claire C.",2,2.5,2.75,2.50,3,3,2.75,3.00,2.45,2.9,2.75,Passed,80,72,33.8,100,100,50,3.14,3.41,3.54,3.24,3.19,5
2237046411,"Dela Cerna, Thomas B.",2.25,2,2.5,2.25,2.25,2,2.25,2.25,2.275,2.175,2.25,Passed,75,83,37.1,100,100,50,3.94,3.68,3.77,3.85,3.74,5
2313294041,"Rivera, Paul B.",3,3.25,2.75,3.00,3,3.25,3,3.00,2.975,3.075,3.00,Passed,61,59,33.3,100,100,50,2.67,3.27,3.04,3.29,2.81,5
2373174713,"Gumapac, Elisabeth N.",3,2.75,3,3.00,3,3.25,3,3.00,2.925,3.075,3.00,Passed,61,69,31.4,100,100,50,3.02,3.07,3.01,2.66,3.26,5
2215547713,"Malana, Jannerie L.",3.25,3.5,3.5,3.50,3.5,3.5,3.5,3.50,3.425,3.5,5.00,Failed,55,51,26.2,100,100,50,2.77,2.76,2.99,2.37,2.2,5
2262562435,"Halinon, Christian L.",1.5,2,2,1.75,2,1.75,2,2.00,1.85,1.925,2.00,Passed,90,82,41,100,100,50,4.27,4.12,3.74,4.21,4.47,5
2309805103,"Malana, Anne P.",1.25,1.25,1.75,1.50,1.75,2,2,2.00,1.45,1.925,1.75,Passed,92,93,42.9,100,100,50,4.06,4.33,4.58,4.52,4.05,5
2291117367,"Albarracin, Donna A.",1.5,2,1.5,1.75,1.5,2,1.5,1.75,1.65,1.65,1.75,Passed,87,81,43.8,100,100,50,4.33,4.81,4.48,4.4,4.23,5
2264675810,"Soriano, Mary G.",1.25,1.25,2,1.50,2,2,2,2.00,1.55,2,1.75,Passed,91,91,42.3,100,100,50,3.85,3.8,4.35,4.36,4.44,5
2344652610,"Mercado, Juvel L.",2.75,2.5,3,2.75,3,2.75,2.75,2.75,2.775,2.825,2.75,Passed,68,74,30.3,100,100,50,2.78,3.34,3.38,3.44,3.43,5
2318632339,"Nuer, Kate F.",1.5,1.25,1.25,1.25,1.5,1.5,1.75,1.50,1.325,1.6,1.50,Passed,87,93,47.4,100,100,50,4.75,4.62,4.58,4.3,4.37,5
2326448641,"De Guzman, Meljon E.",5,5,4,5.00,5,5,5,5.00,4.6,5,5.00,Failed,36,39,21.7,100,100,50,1.57,1.39,1.72,1.9,1.83,5
2246118223,"Santos, Sean L.",3.5,3.5,3.5,3.50,3.5,3.75,3.25,3.50,3.5,3.475,5.00,Failed,50,50,25.3,100,100,50,2.61,2.72,2.67,2.75,2.58,5
2202061313,"Publico, Jade M.",1,1,1,1.00,1,1,1,1.00,1,1,1.00,Passed,100,100,48.3,100,100,50,4.82,4.74,4.95,5,5,5
2252935429,"Halinon, Mark M.",2.5,2.25,2,2.25,2.25,2.5,2.25,2.25,2.225,2.325,2.25,Passed,73,76,41.3,100,100,50,3.53,3.87,3.69,3.48,3.98,5
2301317557,"Tan, Daniel G.",2.75,2.5,2.75,2.75,2.75,3,3,3.00,2.675,2.925,2.75,Passed,68,73,33.1,100,100,50,3.22,3.46,2.68,3.23,3.08,5
2275093211,"Delfin, Jade J.",3,3,3,3.00,3.25,3.5,3.25,3.25,3,3.325,5.00,Failed,62,60,30,100,100,50,3.07,3.03,3,3.05,2.45,5
2325491785,"Publico, Mary L.",3,2.75,2.75,2.75,2.5,2.75,2.5,2.50,2.825,2.575,2.75,Passed,62,69,34.7,100,100,50,3.31,3.36,3.18,4.14,3.8,5
2258769985,"Lisondra, Lance H.",1,1,1.25,1.00,1,1,1,1.00,1.1,1,1.00,Passed,100,97,46.8,100,100,50,5,5,4.9,4.9,5,5
2257376907,"Lisondra, Rogelio M.",2,2,2.25,2.00,2.25,2.25,2.25,2.25,2.1,2.25,2.25,Passed,80,82,39.6,100,100,50,3.93,4.19,3.94,4.03,4.5,5
2341672924,"Quimbo, Meljon M.",2.75,2.75,2.5,2.75,2.5,2.25,2.5,2.50,2.65,2.425,2.50,Passed,69,69,35,100,100,50,3.51,3.42,3.57,3.42,3.63,5
2241223323,"Tan, Thomas A.",1.25,1.25,1.5,1.25,2,1.5,1.25,1.50,1.35,1.55,1.50,Passed,92,92,45.1,100,100,50,4.35,4.28,4.43,4.57,4.49,5
2288273857,"Aquino, Sean E.",2.25,2.5,2.5,2.50,2.75,2.75,2.75,2.75,2.425,2.75,2.50,Passed,76,73,35.8,100,100,50,3.48,3.97,3.29,3.98,3.55,5
2258933897,"Delfin, Princess D.",2.25,1.5,2.25,2.00,2,2,2,2.00,2.025,2,2.00,Passed,79,88,39.9,100,100,50,4.11,4.42,3.92,3.94,4.32,5
2321301871,"Rivera, Gabriel G.",2.25,2,1.75,2.00,1.5,1.5,1.5,1.50,1.975,1.5,1.75,Passed,78,82,42.6,100,100,50,4.39,4.51,4.47,4.36,4.18,5
2266247581,"Cruz, Jaira F.",2.25,3,2.5,2.50,2.25,2.5,2.75,2.50,2.575,2.525,2.50,Passed,78,62,36.1,100,100,50,3.37,3.86,3.67,3.71,3.91,5
2316845788,"Delfin, Ian F.",2,2.25,1.75,2.00,2.25,2.25,2.25,2.25,1.975,2.25,2.00,Passed,82,77,43.2,100,100,50,4.17,4.01,3.38,4.55,3.82,5
2347986967,"Gumapac, Anne N.",2.5,3,2.75,2.75,2.25,2.75,2.25,2.50,2.75,2.4,2.50,Passed,74,64,33.7,100,100,50,3.63,3.3,3.77,3.56,3.95,5
2241335821,"Cruz, Carlo C.",3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,5.00,Failed,55,59,28.7,100,100,50,2.8,2.9,2.7,2.75,2.84,5
2210534366,"Fernandez, Christian O.",2.25,2.5,2.5,2.50,2.25,2.25,2.25,2.25,2.425,2.25,2.25,Passed,77,74,37.1,100,100,50,3.87,3.51,4.09,3.69,4.1,5
2231656266,"Lintawahan, Johann E.",3.5,2.75,3,3.00,2.75,2.75,3,2.75,3.075,2.85,3.00,Passed,54,67,32.3,100,100,50,3.39,3.27,3.46,2.9,3.24,5
2390147352,"Lantinay, Dean H.",5,5,3.5,5.00,5,5,5,5.00,4.4,5,5.00,Failed,34,37,26.1,100,100,50,1.79,2.12,2.24,1.3,1.93,5
2368570825,"Delfin, Renz D.",5,3.75,3.5,5.00,3.75,3.75,4,5.00,4.025,3.85,5.00,Failed,38,49,25.1,100,100,50,1.82,1.94,2.49,2.37,1.77,5
2298295369,"Nuer, Thomas G.",3.25,3.25,3.25,3.25,3,3,3.25,3.00,3.25,3.1,5.00,Failed,57,56,29.9,100,100,50,2.99,2.73,2.93,2.99,2.87,5
2243040217,"Garcia, Mark P.",2.5,2.75,2.75,2.75,2.5,2.25,2.25,2.25,2.675,2.325,2.50,Passed,74,67,34.9,100,100,50,3.82,3.83,3.74,3.8,3.94,5
2303672286,"Salazar, John M.",5,3.5,4,5.00,5,4,3.75,5.00,4.15,4.2,5.00,Failed,37,53,22.2,100,100,50,2.01,2.09,2.42,1.86,2.35,5
2308315938,"Lantinay, Meljon N.",2,2,2.25,2.00,2.25,2.25,2.25,2.25,2.1,2.25,2.25,Passed,83,84,39.9,100,100,50,4.49,3.37,3.79,3.96,4.28,5
2242651138,"Aquino, Christian G.",2.75,2.5,3.5,3.00,3,3,2.75,3.00,2.975,2.9,3.00,Passed,66,70,26.2,100,100,50,2.68,2.9,3.23,3.34,3.13,5
2367324495,"Santos, Mary N.",2.5,3,3,2.75,3,2.75,2.75,2.75,2.85,2.825,2.75,Passed,71,61,32,100,100,50,3.11,3.19,3.15,2.97,2.91,5
2319644693,"Malana, Mark P.",2.5,2.25,2.75,2.50,2.5,2.25,2.5,2.50,2.525,2.425,2.50,Passed,72,76,33,100,100,50,3.88,3.85,2.93,3.63,3.56,5
2345670057,"Mendoza, Patrick E.",1.25,1.25,1.5,1.25,1,1.25,1.75,1.25,1.35,1.375,1.25,Passed,92,91,43.8,100,100,50,4.44,4.8,4.66,4.44,5,5
2269670159,"Halinon, Nicole I.",2.5,2,2,2.25,2.25,2.25,2.5,2.25,2.15,2.35,2.25,Passed,72,81,42,100,100,50,3.93,3.41,3.95,3.87,3.95,5
2382835088,"Mercado, Angela N.",2.75,2.25,2.25,2.50,2.25,2.25,2.25,2.25,2.4,2.25,2.25,Passed,68,76,39.1,100,100,50,3.83,3.68,3.6,3.85,4.26,5
2319946647,"Tan, Dean A.",2.75,2.25,2,2.25,2,2.25,2.25,2.25,2.3,2.175,2.25,Passed,69,78,41.1,100,100,50,3.73,3.89,3.93,4.17,3.68,5
2257190747,"Lantinay, Paolo K.",3,2.75,2.75,2.75,3,3,3.25,3.00,2.825,3.1,3.00,Passed,62,68,34.5,100,100,50,3.05,3.1,3.38,3.1,3.51,5
2244739990,"Tilanduca, James J.",2.75,3.75,3,3.25,2.75,3,3,3.00,3.15,2.925,3.00,Passed,68,48,30.3,100,100,50,3.26,3.4,3.07,3.14,3.26,5
2300406404,"Cruz, Johann D.",2,2,2.25,2.00,2,1.75,2,2.00,2.1,1.925,2.00,Passed,83,83,38.7,100,100,50,4.13,3.89,4.35,4.14,4.37,5
2383164633,"Navarro, Johann M.",1.75,2.75,2,2.25,2.5,2.25,2.5,2.50,2.15,2.425,2.25,Passed,85,68,42.2,100,100,50,3.67,3.36,3.87,3.74,3.86,5
2251574244,"Publico, Jade B.",1,1.25,1,1.00,1,1.25,1.25,1.25,1.075,1.175,1.00,Passed,97,94,48.8,100,100,50,4.83,4.67,4.89,5,5,5
2383896955,"Tilanduca, Jaira F.",1.75,1.5,2,1.75,1.5,2,1.75,1.75,1.775,1.75,1.75,Passed,85,87,40.9,100,100,50,4.07,4.68,4.08,4.32,4.3,5
2344897011,"Halinon, Kim O.",2.5,2.75,2,2.25,2.25,2,2.25,2.25,2.375,2.175,2.25,Passed,73,69,40.1,100,100,50,4.04,4.05,3.98,3.94,3.76,5
2219654341,"Tilanduca, Claire C.",2.75,3.25,3,3.00,3,2.75,2.75,2.75,3,2.825,3.00,Passed,66,57,32.2,100,100,50,3.07,3.68,3.25,2.94,3.65,5
2263737199,"Uy, Miky I.",2,2,1.25,1.75,1.75,1.5,1.75,1.75,1.7,1.675,1.75,Passed,82,81,46.8,100,100,50,3.98,4.46,4.6,4,4.34,5
2393883709,"Valdez, Thomas I.",4,5,4,5.00,5,5,4,5.00,4.3,4.6,5.00,Failed,42,34,21.5,100,100,50,1.82,1.89,2.4,1.85,1.64,5
2217989961,"Rivera, Pol G.",1,1.75,1,1.25,1.75,1.25,1.25,1.50,1.225,1.4,1.25,Passed,97,85,50,100,100,50,4.38,4.48,4.28,4.4,4.46,5
2354509067,"Garcia, Christian F.",2.5,2.5,3,2.75,3,2.75,2.5,2.75,2.7,2.725,2.75,Passed,72,71,31.3,100,100,50,3.94,3.41,3.5,3.52,3.17,5
2264409961,"Navarro, Jaymarc H.",3.25,3.5,3.25,3.25,3.5,3.25,3.25,3.25,3.325,3.325,5.00,Failed,56,53,29.3,100,100,50,3.01,2.93,2.92,2.85,2.8,5
2209559637,"Garcia, Nathan L.",1.25,1.75,2,1.75,2,2,1.5,1.75,1.7,1.8,1.75,Passed,91,86,42,100,100,50,4.19,4.39,4.41,4.76,4.36,5
2366039469,"Lisondra, Johann M.",2.25,2.5,2.75,2.50,2.75,3,2.5,2.75,2.525,2.725,2.50,Passed,76,70,34.4,100,100,50,3.56,3.48,3.24,3.47,3.41,5
2300706773,"Nuer, Christian J.",2.25,2.25,2,2.25,2.5,2.5,2.75,2.50,2.15,2.6,2.25,Passed,79,76,41.1,100,100,50,3.7,3.73,3.7,3.92,3.51,5
2261294089,"Reyes, Jannerie L.",1.25,1,1,1.00,1,1,1.5,1.25,1.075,1.2,1.25,Passed,93,97,50,100,100,50,4.58,5,4.54,4.92,5,5
2255595311,"Tilanduca, Nicole G.",1.5,1.75,2.25,1.75,2.25,2.25,2,2.25,1.875,2.15,2.00,Passed,89,86,38.4,100,100,50,3.65,3.77,3.93,4.08,3.83,5
2337640435,"Dela Cruz, Maria E.",2.5,3.25,2.5,2.75,3,2.75,3.25,3.00,2.725,3.025,2.75,Passed,74,57,36.8,100,100,50,3.58,3.1,3.36,3.33,3.29,5
2315419424,"Malana, Joshua E.",3.75,3.5,3.5,5.00,3.75,3.5,3.75,5.00,3.575,3.675,5.00,Failed,49,51,25.3,100,100,50,2.5,2.03,2.49,2.95,2.06,5
2298695560,"Santos, Gabriel M.",2.5,2.75,2.75,2.75,2.75,2.5,2.5,2.50,2.675,2.575,2.50,Passed,70,67,34.9,100,100,50,3.79,3.43,3.62,3.58,3.58,5
2357610968,"Bautista, Mark P.",3.5,3,3.25,3.25,3.25,3,3.25,3.25,3.25,3.175,5.00,Failed,53,60,28.9,100,100,50,3.02,2.89,2.93,2.95,3.37,5
2359428199,"Malana, Kim P.",3.75,2.75,3.75,3.50,3.75,3.5,3.5,5.00,3.45,3.575,5.00,Failed,49,65,24.6,100,100,50,2.28,2.33,2.71,2.51,2.73,5
2272565153,"Salazar, Jaymarc A.",2.25,2.5,2.5,2.50,2.75,2.75,2.5,2.75,2.425,2.65,2.50,Passed,78,74,35.4,100,100,50,3.72,3.41,3.93,3.32,3.61,5
2285897239,"Gonzales, Kim M.",2.25,2.75,3,2.75,2.75,2.75,2.5,2.75,2.7,2.65,2.75,Passed,75,69,30.9,100,100,50,3.73,3.16,3.56,3.53,3.5,5
2298594588,"Bautista, Miguel G.",1,1,1,1.00,1.25,1.5,1.5,1.50,1,1.425,1.25,Passed,96,100,48,100,100,50,4.41,4.6,4.14,4.92,4.19,5
2388071327,"Rivera, Nicole C.",3,3.25,2.75,3.00,3,3,2.75,3.00,2.975,2.9,3.00,Passed,63,57,33.2,100,100,50,3.03,3.43,3.52,3.47,3.06,5
2219029990,"Villanueva, Mary J.",2.25,2.5,2.5,2.50,1.75,2,2,2.00,2.425,1.925,2.25,Passed,78,74,37.1,100,100,50,4.31,4.1,4.29,4.27,4.07,5
2372578868,"Rivera, John B.",3.75,3.75,3.5,5.00,3.75,3.75,3.75,5.00,3.65,3.75,5.00,Failed,47,47,25.6,100,100,50,2.46,2.26,2.57,1.96,2.46,5
2289018244,"Uy, Trisha M.",2.75,2.75,2.5,2.75,2.75,3,2.5,2.75,2.65,2.725,2.75,Passed,65,66,35.4,100,100,50,3.38,3.62,3.39,3.04,3.08,5
2206923988,"Torres, Kim A.",3.25,3.75,3,3.25,3.25,3.5,3.25,3.25,3.3,3.325,5.00,Failed,55,49,30.4,100,100,50,3.09,2.57,2.9,3.03,2.73,5
2264051096,"De Guzman, Daniel D.",2.5,2.5,3.25,2.75,3,2.75,2.75,2.75,2.8,2.825,2.75,Passed,74,72,29.8,100,100,50,3.64,3.21,3.17,3.58,3.37,5
2397873152,"Gumapac, Christian O.",2.5,2.75,2.75,2.75,2.5,2.25,2.75,2.50,2.675,2.525,2.50,Passed,74,66,32.7,100,100,50,3.32,3.84,3.7,3.67,3.64,5
2257463145,"Soriano, Meljon M.",2.5,2,2,2.25,2.25,2.25,2.25,2.25,2.15,2.25,2.25,Passed,74,80,42,100,100,50,3.69,3.53,3.95,4.11,3.86,5
2281816809,"Salazar, Kyle C.",2.75,2.5,2.25,2.50,2.5,2.5,2.5,2.50,2.475,2.5,2.50,Passed,69,72,38.8,100,100,50,3.58,3.28,4.14,3.7,3.34,5
2276257114,"Maraon, John N.",2,1.5,1.5,1.75,1.25,1.75,1.75,1.50,1.65,1.6,1.50,Passed,83,90,45.1,100,100,50,4.19,4.19,4.58,4.21,4.44,5
2204892299,"Rivera, Dean I.",2.25,1.25,2.25,2.00,2,2.25,2,2.00,1.95,2.075,2.00,Passed,76,92,39.7,100,100,50,4.4,4.28,3.55,3.92,4.02,5
2347991155,"Lintawahan, Miguel N.",2.75,2.5,2.5,2.50,2.5,2.5,2.5,2.50,2.575,2.5,2.50,Passed,65,70,36.7,100,100,50,3.79,3.16,3.96,3.7,3.7,5
2345445605,"Tan, Jeter L.",3.75,4,5,5.00,4,4,4,5.00,4.325,4,5.00,Failed,47,41,18.4,100,100,50,2.08,2.07,1.91,1.92,2.42,5
2369655344,"Tilanduca, Elisabeth O.",2.75,3.5,3,3.00,3.25,3,3.25,3.25,3.075,3.175,3.00,Passed,65,54,31.2,100,100,50,2.7,2.84,3.11,2.75,2.81,5
2255990129,"Lisondra, Ella K.",2.25,2,2.25,2.25,2,2,2,2.00,2.175,2,2.00,Passed,77,81,38.8,100,100,50,3.67,4.37,4.23,3.88,3.52,5
2344350584,"Santos, Ian L.",2.75,2.75,3,2.75,2.5,3,2.75,2.75,2.85,2.75,2.75,Passed,69,65,30.9,100,100,50,3.32,3.16,3.25,3.18,3.69,5
2253782830,"Publico, Trisha J.",1.25,1.5,1.5,1.50,1.75,1.5,1.5,1.50,1.425,1.575,1.50,Passed,95,90,45,100,100,50,4.23,4.58,4.15,4.54,4.44,5
2399543435,"Navarro, John I.",3.5,3.75,3.75,5.00,3.75,3.75,3.75,5.00,3.675,3.75,5.00,Failed,53,46,24.4,100,100,50,2.59,2,2.69,2.56,2.87,5
2359157706,"Uy, Kevin O.",2.5,2.75,2.5,2.50,3.25,3,2.75,3.00,2.575,2.975,2.75,Passed,70,67,35.2,100,100,50,3.22,3.47,2.94,3.23,3.14,5
2342811419,"Garcia, Mark O.",2,2.25,2.5,2.25,2,1.75,2,2.00,2.275,1.925,2.00,Passed,80,76,37.1,100,100,50,4.67,3.78,3.66,4.11,3.61,5
2255674621,"Dela Cerna, Ian L.",3,3,2.5,2.75,3,2.75,2.5,2.75,2.8,2.725,2.75,Passed,64,62,37.1,100,100,50,3.59,3.38,3.62,3.37,3.56,5
2293044973,"Salto, John F.",3.25,3.5,2.75,3.00,3.5,3.25,3.25,3.25,3.125,3.325,5.00,Failed,55,54,34.8,100,100,50,2.66,2.98,2.51,2.7,2.52,5
2377775791,"Quimbo, Miguel O.",2,1.5,2,1.75,2,2,1.5,1.75,1.85,1.8,1.75,Passed,84,87,42,100,100,50,4.35,3.87,4.39,3.95,4.54,5
2313031657,"Dela Cerna, Renz F.",2.75,2.75,2.75,2.75,3,2.75,3,3.00,2.75,2.925,2.75,Passed,69,65,34.2,100,100,50,3.4,3.32,2.78,3.32,3.36,5
2300629501,"Melendez, Meljon M.",4,5,5,5.00,5,5,5,5.00,4.7,5,5.00,Failed,43,32,15.4,100,100,50,1.88,1.67,1.37,1.76,1.35,5
2348327407,"Salazar, Winchel H.",3.75,5,3.75,5.00,4,4,5,5.00,4.125,4.4,5.00,Failed,47,38,24.8,100,100,50,1.88,2.09,2.31,2.09,2.1,5
2387269480,"Gonzales, Alyssa O.",1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.75,1.75,1.65,1.75,Passed,86,85,43.2,100,100,50,4.58,3.79,4.01,4.19,4.22,5
2327545803,"Torres, Mark I.",2.75,3,3.25,3.00,3,3.25,3.5,3.25,3.025,3.275,3.25,Passed,66,61,28.5,100,100,50,2.92,2.57,3.02,3.25,2.87,5
2206698766,"Mendoza, Sean K.",2.75,2.5,3,2.75,3,2.75,2.5,2.75,2.775,2.725,2.75,Passed,69,73,31.1,100,100,50,3,3.12,3.49,3.52,3.53,5
2242624974,"Quimbo, Sean M.",5,5,4,5.00,5,5,4,5.00,4.6,4.6,5.00,Failed,24,37,22.3,100,100,50,1.67,1.14,1.67,2.11,1.83,5
2217031768,"Halinon, Mark P.",2.75,2.5,2.75,2.75,3,3,3,3.00,2.675,3,2.75,Passed,66,72,32.7,100,100,50,3.71,3.16,3.39,3.15,2.65,5
2211467894,"Soriano, James G.",5,5,5,5.00,5,5,5,5.00,5,5,5.00,Failed,32,31,17.3,100,100,50,1.42,1.63,1.3,1.55,1.58,5
2336281617,"Valdez, Miky N.",2.5,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.675,2.75,2.75,Passed,74,68,34.4,100,100,50,3.47,3.03,3.12,3.37,3.41,5
2364760268,"Delfin, Johann N.",1.25,1,1.25,1.25,1.25,1,1,1.00,1.175,1.075,1.00,Passed,95,99,46.7,100,100,50,4.8,5,4.83,4.58,4.9,5
2277973770,"Merina, Ian O.",3,2.75,3.5,3.00,3,3.25,3.25,3.25,3.125,3.175,3.25,Passed,61,66,26.1,100,100,50,3.09,2.92,2.97,2.81,2.96,5
2320284240,"Dela Cruz, James K.",1.25,2,1.75,1.75,1.5,1.25,1.5,1.50,1.675,1.425,1.50,Passed,95,84,43.4,100,100,50,4.89,4.55,4.48,4.33,4.38,5
2362074420,"Mercado, James M.",2,1.5,1.5,1.75,2,1.75,2,2.00,1.65,1.925,1.75,Passed,81,87,45.3,100,100,50,4.66,4.28,3.92,4.25,4.76,5
2217888944,"Torres, Mary E.",2.5,2.5,2.75,2.50,2.5,2.5,2.75,2.50,2.6,2.6,2.50,Passed,73,72,34.3,100,100,50,3.22,3.26,3.75,3.93,3.26,5
2379931668,"Tan, Sean A.",4,3.75,5,5.00,4,4,4,5.00,4.325,4,5.00,Failed,41,49,16.3,100,100,50,2.24,2.2,2.38,2.01,2.57,5
2242398980,"Gumapac, Patrick E.",2.5,2.75,3.5,3.00,3,3.25,3.25,3.25,2.975,3.175,3.00,Passed,72,65,25.4,100,100,50,2.81,2.68,3.21,3.19,3.57,5
2285173013,"Reyes, Kyle J.",2.75,2,2.5,2.50,2.5,2.75,2.5,2.50,2.425,2.575,2.50,Passed,69,82,36.5,100,100,50,3.72,3.85,3.56,3.15,3.68,5
